38	68	34	31	6	10	77	20	16	24	7	19	79	62	71	67	69	2	39	13	31	5	44	77	49	65	75	9	73	60	43	33	72	28	10	0	61	25	21	81	53	48	36	76	55	40	59	69	47	40	1	26	52	51	23	46	58	37	4	74	22	80	29	18	27	65	35	30	17	3	44	15	56	12	8	56	62	13	42	54	64	49	
7	63	51	34	58	53	1	65	47	45	63	21	71	27	22	43	69	66	53	61	80	31	77	25	18	80	38	75	60	46	69	72	50	62	22	26	56	48	28	41	18	31	7	22	9	35	79	17	36	76	0	36	48	14	13	73	14	59	3	78	43	11	4	20	12	53	73	6	39	40	57	4	2	68	29	16	42	52	30	10	67	31	
77	46	63	15	34	12	12	65	28	80	10	36	22	48	29	35	61	74	81	31	0	25	42	67	47	5	56	19	38	44	73	58	77	71	68	53	79	14	48	48	11	56	75	55	33	23	2	4	38	20	59	40	51	9	16	23	32	0	43	7	45	54	64	37	41	65	21	61	70	69	17	18	59	29	5	3	72	27	8	26	52	76	
58	26	2	7	44	50	8	24	56	65	76	47	37	30	27	61	1	31	41	33	43	32	62	47	53	46	15	60	13	59	55	11	6	80	23	77	75	47	21	70	35	12	38	19	64	69	81	3	38	62	35	28	16	22	20	73	10	34	73	25	14	66	56	40	4	0	53	79	72	78	4	45	28	42	68	9	52	67	16	18	71	51	
39	19	15	64	16	44	34	21	11	53	28	70	31	59	8	9	74	80	18	1	69	51	48	57	3	37	64	17	79	53	13	37	75	46	46	28	28	4	78	39	76	26	52	50	10	63	80	20	0	36	23	71	14	76	67	33	62	48	56	61	35	7	39	60	73	12	25	22	32	24	72	55	1	66	39	26	45	39	58	68	6	5	
54	38	20	59	79	3	51	70	4	10	16	50	9	13	0	40	42	55	70	53	32	12	57	75	45	24	58	24	11	63	52	8	49	76	69	47	17	60	61	29	74	22	80	26	39	15	65	23	78	4	17	30	19	1	44	67	47	27	36	2	35	31	34	7	45	43	72	65	28	77	37	40	20	56	67	4	80	62	33	14	64	72	
74	43	22	45	51	9	3	4	12	48	60	71	52	33	40	67	44	64	65	17	31	6	77	19	12	16	23	70	41	38	81	24	67	20	78	36	49	80	56	58	47	33	61	33	53	8	7	30	5	72	46	37	11	55	69	28	66	27	31	42	53	29	76	39	61	2	79	24	0	50	14	63	73	74	1	59	18	9	20	24	14	57	
44	21	22	45	58	23	7	1	77	52	41	59	24	20	66	16	56	5	0	74	62	8	81	67	61	13	12	15	33	25	72	17	63	31	5	40	50	11	68	42	3	30	43	28	71	47	64	47	51	65	55	53	74	79	57	77	10	73	9	59	33	17	19	14	47	25	80	38	35	2	25	37	35	69	3	39	54	69	31	46	76	29	
19	67	21	1	74	51	8	1	32	41	15	51	78	7	12	13	47	50	15	72	25	54	77	30	33	51	38	71	18	27	11	68	29	59	70	20	28	75	23	3	63	69	76	60	73	9	10	62	0	31	48	45	23	42	14	64	37	57	42	79	5	79	65	55	55	44	79	5	65	40	26	39	45	22	36	61	35	49	33	58	17	3	
22	51	67	41	25	52	10	7	50	43	30	27	11	1	8	34	30	73	80	62	60	49	19	32	20	79	13	78	59	38	15	77	1	28	36	55	74	71	81	40	57	29	4	67	57	13	46	17	33	42	12	3	24	37	60	66	35	70	65	5	54	16	23	72	53	63	44	44	69	64	17	47	6	25	56	0	48	9	20	76	74	39	
20	18	79	10	24	48	22	25	62	71	39	4	65	11	2	41	73	75	43	13	54	52	36	30	78	3	38	17	16	34	56	53	77	75	68	15	44	7	61	41	18	25	70	1	51	8	67	45	23	31	62	80	27	35	28	36	64	6	56	81	39	49	50	59	66	60	12	46	69	73	33	5	14	21	28	8	46	32	56	72	0	54	
11	25	16	29	65	17	41	60	15	26	52	6	4	30	68	20	9	74	11	37	19	44	2	40	77	51	77	50	64	79	45	76	34	0	48	43	18	13	26	49	59	81	57	61	58	61	22	65	56	47	46	73	14	71	54	8	36	69	80	42	1	63	30	38	3	6	28	23	33	53	10	21	75	67	23	72	69	30	55	38	5	34	
59	45	30	28	72	6	40	0	61	42	73	36	81	75	64	25	29	13	14	43	60	33	48	77	16	30	56	8	7	63	78	1	41	20	56	19	58	4	51	52	47	36	10	66	46	79	22	5	33	68	69	3	36	24	11	76	79	74	1	23	69	11	55	17	66	14	49	35	50	27	9	20	65	39	18	44	25	71	52	62	54	30	
80	20	76	16	7	5	1	36	51	71	50	21	32	32	59	8	78	22	38	12	64	13	47	1	73	9	72	56	68	56	28	4	75	41	26	23	47	47	51	16	55	43	40	79	68	11	5	0	51	45	15	37	77	80	58	3	9	66	60	14	44	27	24	51	61	63	74	30	31	65	61	19	25	38	16	32	70	46	35	42	29	66	
11	39	67	4	45	76	73	44	8	50	71	50	42	69	29	53	11	79	35	9	16	57	47	52	1	31	32	32	7	59	20	39	36	25	67	81	17	57	64	46	47	72	34	3	54	69	61	1	66	29	14	19	6	80	4	28	49	41	64	78	38	22	36	74	42	24	13	77	17	75	62	0	63	14	27	56	21	26	59	23	55	9	
51	57	4	60	27	73	18	8	71	56	49	46	68	28	64	1	41	21	12	40	22	74	74	48	68	11	70	61	33	43	78	6	44	24	10	76	16	36	26	30	32	15	0	22	66	67	42	33	31	57	81	54	78	13	45	62	28	38	51	2	25	50	35	72	14	47	5	55	20	37	7	76	80	9	17	62	18	3	39	53	64	59	
52	68	80	11	54	18	2	48	51	18	43	7	37	61	75	50	39	9	25	71	29	24	16	81	35	46	6	1	42	74	61	31	59	57	56	55	21	57	21	0	21	73	18	70	78	14	59	34	61	8	47	10	65	75	31	37	61	40	40	45	33	44	4	36	17	3	28	53	65	67	75	25	79	14	13	72	69	5	25	48	30	11	
12	44	22	53	1	24	32	48	62	63	12	67	49	59	71	1	55	76	9	51	30	3	12	66	75	78	72	51	64	54	64	23	12	28	10	18	49	39	76	34	47	29	26	12	6	42	33	72	35	39	60	0	43	67	67	36	11	7	3	21	72	12	37	8	39	45	38	5	80	56	57	46	79	81	70	25	58	27	20	31	61	19	
32	22	7	42	75	35	67	17	55	63	28	8	65	2	71	39	27	68	12	1	53	10	21	44	54	78	68	6	47	70	19	76	28	26	61	23	79	42	62	52	40	25	58	24	28	44	0	57	51	13	73	17	41	14	80	10	31	3	34	74	72	56	9	37	16	66	81	15	46	60	64	3	20	59	47	50	36	49	38	3	76	32	
35	30	58	54	62	9	56	17	2	69	68	10	26	21	14	39	33	79	35	34	19	55	12	64	23	67	48	2	11	63	52	71	20	29	44	21	41	42	57	66	32	69	18	1	13	50	64	75	47	23	27	71	5	60	78	45	53	42	51	4	49	39	77	75	80	38	30	60	7	15	71	59	25	8	6	37	80	74	28	45	15	0	
63	28	6	58	10	79	45	68	1	12	32	77	29	52	60	79	34	8	19	44	71	61	53	17	26	70	4	73	41	45	14	22	0	24	11	12	20	72	16	41	1	61	55	50	30	35	47	74	57	76	38	51	56	25	77	15	6	27	3	65	66	39	21	69	54	31	18	4	22	32	63	43	9	37	81	35	66	47	49	59	40	75	
44	25	32	36	46	37	62	65	13	43	12	55	48	69	77	60	6	30	0	71	70	21	16	3	78	19	51	42	81	18	34	40	54	1	75	28	47	73	8	78	53	26	52	7	35	66	2	49	9	22	58	14	57	80	23	55	44	9	5	40	37	64	11	20	67	28	76	49	15	4	63	72	37	27	16	73	33	23	61	68	58	31	
11	47	45	54	26	10	70	48	67	41	50	25	17	56	49	8	28	17	21	3	28	72	51	64	62	30	14	57	12	5	36	24	74	76	16	20	2	80	0	8	40	52	34	55	44	23	61	69	34	22	14	68	6	62	46	7	31	77	64	37	1	12	70	75	31	80	33	42	79	43	52	66	39	78	57	4	37	59	17	60	73	27	
49	18	24	37	23	48	34	26	78	57	55	7	49	73	6	12	44	28	75	34	31	37	52	3	59	0	80	68	80	12	8	66	29	51	20	67	16	52	9	33	22	77	42	5	71	63	39	56	29	32	24	58	1	69	73	76	11	16	65	10	27	12	72	54	60	34	41	12	79	63	45	43	61	19	62	70	21	39	46	47	2	3	
36	8	76	32	3	4	44	8	34	6	20	46	56	77	79	30	26	18	15	66	74	75	21	50	1	41	6	66	22	10	68	57	34	80	24	55	0	5	59	52	12	16	19	63	27	14	30	47	43	60	49	33	48	68	1	70	44	28	53	65	53	42	37	23	40	61	77	58	63	73	29	10	81	62	70	24	13	37	70	50	17	39	
0	78	41	17	69	1	67	38	2	35	75	59	57	27	34	49	22	32	59	52	45	57	51	47	78	65	19	5	27	35	64	50	32	43	72	41	66	76	81	70	30	12	46	25	68	16	15	10	54	74	2	37	52	55	20	71	56	47	13	8	4	14	78	63	59	9	39	44	6	62	26	39	73	11	6	77	31	20	23	23	17	29	
67	74	29	31	6	5	80	36	32	26	54	46	25	33	61	65	77	68	62	42	45	51	59	52	71	12	22	21	38	36	69	42	49	20	75	55	35	13	19	10	53	72	78	79	44	57	81	39	66	62	7	47	50	1	41	40	18	64	0	73	24	70	55	15	28	48	9	3	1	26	13	57	34	30	76	22	8	17	60	11	16	3	
61	2	2	45	50	36	23	50	29	64	58	5	77	0	79	2	1	17	50	35	14	22	67	27	39	8	46	38	19	74	62	18	81	70	63	71	48	24	53	13	26	28	44	47	30	36	73	56	75	55	10	8	77	75	60	57	25	39	32	49	34	15	69	53	20	71	39	68	10	31	80	59	64	39	21	33	16	6	7	12	66	43	
45	0	58	24	79	3	61	31	50	35	48	55	13	6	40	69	74	69	44	12	51	28	53	11	2	7	19	30	38	24	73	4	43	64	46	36	65	48	9	56	23	75	29	54	81	7	60	69	18	26	20	5	68	67	15	69	16	32	38	57	78	52	80	33	33	59	75	42	47	0	17	66	75	61	37	14	10	21	22	27	63	40	
39	59	57	51	69	70	16	26	66	5	75	62	49	54	61	59	7	22	76	28	6	3	30	73	19	42	30	44	67	9	79	36	0	71	8	71	56	24	33	34	55	20	23	37	2	78	0	14	18	16	43	48	20	81	53	58	41	10	12	40	45	30	65	46	10	4	49	80	35	74	26	77	29	68	25	37	64	51	47	13	63	15	
68	11	10	51	66	62	61	74	13	39	41	9	14	67	16	56	64	60	63	25	74	4	5	36	54	1	80	32	31	72	65	20	3	16	76	71	81	78	2	28	52	43	42	70	28	79	46	34	57	48	59	52	77	7	27	50	12	26	22	46	19	8	5	45	24	21	37	22	18	58	55	73	43	38	0	14	34	68	49	33	39	30	
22	30	38	58	21	74	18	50	37	62	59	49	24	4	69	5	47	27	65	42	44	24	0	48	62	55	34	31	10	11	8	57	50	68	52	78	60	79	62	38	61	43	26	27	67	16	33	31	70	35	79	56	9	13	18	72	76	0	46	17	12	54	15	6	38	74	14	41	70	2	2	73	66	29	20	52	76	81	23	7	35	45	
64	73	67	30	2	81	53	54	46	2	27	63	12	7	78	30	69	14	54	76	1	42	48	51	15	59	51	60	65	29	27	67	18	33	37	20	49	80	66	9	21	30	10	26	54	24	71	41	33	43	49	36	17	12	16	47	4	58	23	7	0	62	72	39	35	43	70	77	57	75	19	73	40	24	38	6	61	22	45	10	78	4	
54	26	27	69	73	49	34	25	55	60	5	37	29	32	18	16	41	74	24	61	61	63	18	7	67	80	46	35	3	39	66	57	5	7	58	78	59	14	22	51	10	49	28	65	23	46	78	72	33	20	43	30	81	67	40	0	64	9	36	0	75	21	77	17	52	48	12	44	2	56	15	13	37	41	76	70	10	4	53	71	44	31	
20	65	13	0	66	11	28	49	11	19	68	8	55	36	78	70	21	79	59	36	27	22	15	43	3	52	67	76	53	30	26	75	33	64	77	15	81	24	63	32	62	69	57	40	45	54	47	61	72	23	33	15	46	74	56	50	42	47	43	9	10	6	24	50	71	39	1	5	58	4	40	60	73	33	36	31	7	80	29	14	18	2	
36	81	75	31	47	52	73	21	1	22	51	25	71	39	66	11	63	62	14	12	41	26	70	74	59	12	9	28	34	29	31	69	49	47	17	33	40	30	55	43	56	45	2	67	15	4	15	79	68	36	35	46	65	20	58	61	41	7	24	10	54	76	80	18	44	38	53	78	4	50	57	0	8	64	3	26	6	19	23	72	77	60	
55	62	21	50	59	78	62	23	8	37	18	30	54	76	0	30	12	6	13	71	7	25	73	39	71	76	57	14	5	51	11	66	48	51	53	47	49	36	68	79	1	21	28	75	20	33	45	35	61	60	43	2	79	34	42	70	28	38	25	40	2	55	41	74	30	8	57	18	65	43	15	66	79	46	64	15	10	24	69	4	15	27	
7	14	52	70	22	20	18	67	73	45	61	30	54	25	59	31	43	57	9	59	39	7	40	38	26	72	0	32	80	35	56	29	50	51	16	13	14	58	19	9	23	3	63	1	48	42	34	12	21	46	11	4	76	74	64	24	71	2	77	6	37	55	36	28	49	75	65	67	53	5	79	17	27	62	41	80	44	77	33	69	66	47	
9	58	32	76	25	45	78	22	56	51	18	29	7	73	48	70	0	41	78	81	69	39	3	45	38	36	67	0	47	50	66	63	51	27	80	20	18	14	67	17	74	28	55	4	21	44	72	36	15	8	61	26	77	64	5	32	41	71	60	30	65	43	35	58	16	32	23	31	0	13	6	74	40	61	12	10	49	24	54	11	51	57	
50	58	51	68	39	36	79	23	13	3	10	64	4	54	46	33	35	46	73	41	60	59	43	9	6	15	39	70	31	12	72	11	74	57	22	29	6	38	68	45	62	15	24	66	71	2	37	42	67	25	79	44	18	61	56	28	77	30	32	48	48	20	78	54	76	13	15	18	75	1	63	52	20	0	34	27	25	5	65	8	53	81	
47	65	51	41	17	70	68	44	38	49	81	45	28	70	2	51	11	77	58	65	42	21	8	18	57	35	26	60	40	73	59	33	55	56	9	12	45	20	75	28	67	75	74	35	61	79	9	70	69	7	80	48	42	3	64	27	39	32	30	15	22	4	51	19	62	63	31	49	25	22	78	34	12	6	51	16	0	4	1	14	37	24	
63	8	19	67	50	78	10	78	25	46	2	6	66	5	7	31	75	30	43	69	59	80	76	51	27	14	81	33	23	43	71	26	61	11	35	35	29	43	31	56	16	49	4	23	77	9	57	72	64	42	0	61	65	13	52	12	46	52	67	15	40	57	41	22	74	3	1	39	70	34	17	28	21	20	55	38	52	37	46	60	18	72	
59	12	10	43	32	58	39	15	21	79	71	63	33	2	5	34	51	17	80	10	47	45	55	27	30	53	78	76	34	25	7	9	38	15	61	74	14	20	2	34	17	17	37	56	41	54	28	0	64	44	12	51	1	81	67	48	50	2	57	72	28	61	23	70	77	24	60	31	40	5	68	66	41	21	46	72	8	65	75	69	48	26	
36	49	24	42	13	5	45	70	17	6	71	34	19	66	50	19	33	27	39	21	8	74	52	69	64	55	75	77	64	40	38	41	29	76	1	55	81	66	66	15	12	57	62	31	60	54	43	11	72	0	45	25	15	21	10	79	14	4	17	78	59	52	37	7	48	57	62	47	44	50	79	72	30	60	25	9	35	1	23	31	27	3	
48	37	19	78	54	52	18	66	49	80	57	22	7	23	19	72	12	0	43	9	76	62	70	16	15	46	35	30	9	56	33	55	30	73	67	3	45	6	12	28	25	64	67	32	14	8	21	42	11	80	61	2	4	75	35	17	38	70	64	47	59	41	39	34	50	24	40	29	51	60	74	77	53	58	27	0	69	62	44	79	4	25	
13	27	14	59	68	78	66	54	40	70	25	76	42	9	38	8	46	23	81	35	16	52	10	68	57	21	71	28	44	75	60	61	43	5	50	18	1	49	74	65	52	40	58	3	54	24	14	30	54	36	67	4	2	11	73	76	45	64	17	11	72	78	6	25	20	63	51	48	47	62	19	32	34	6	38	0	37	80	31	22	28	33	
26	42	64	17	37	21	13	58	54	20	50	70	69	11	65	51	55	24	28	2	52	3	10	30	4	65	41	47	9	72	18	53	39	7	15	5	44	49	67	26	78	58	35	6	14	22	61	76	72	31	80	45	34	25	19	56	32	68	46	63	0	74	40	62	1	58	8	71	33	75	36	48	78	81	57	11	22	38	28	15	76	42	
9	49	0	26	29	52	37	8	37	60	16	2	42	34	4	45	25	40	68	71	29	4	70	13	18	32	79	75	48	77	41	63	69	63	27	19	33	12	24	79	76	43	17	54	22	21	23	56	7	28	66	39	34	56	52	60	11	74	46	3	67	29	6	51	15	58	14	50	73	65	71	1	44	10	79	78	54	20	47	62	59	34	
23	17	36	14	15	66	8	9	71	13	41	75	7	78	53	24	51	64	29	63	3	77	73	2	74	49	47	67	50	43	25	11	1	79	25	20	65	51	45	54	3	31	70	33	27	59	55	16	61	22	81	68	17	72	10	33	60	58	17	32	38	42	39	40	61	3	79	45	76	44	21	0	12	28	35	37	6	30	56	69	48	56	
73	6	68	3	36	69	77	53	21	54	36	78	19	20	25	17	63	21	1	26	41	14	48	72	71	75	40	45	0	29	41	74	31	46	15	66	35	32	59	50	8	16	70	27	52	12	57	38	47	58	79	9	13	67	79	1	60	55	65	60	3	44	75	33	10	10	39	43	56	18	34	64	51	24	30	28	49	7	62	21	5	81	
23	32	72	45	33	49	19	36	51	42	2	44	78	11	55	52	56	49	72	5	28	37	46	81	4	14	21	69	57	48	69	15	0	76	62	58	39	17	12	8	0	28	52	80	66	41	68	30	9	52	60	64	25	40	61	27	78	3	34	47	74	37	67	74	26	65	42	9	18	77	34	19	24	22	31	7	69	16	62	12	6	59	
13	35	17	68	5	9	13	57	72	80	22	51	6	65	51	41	17	76	58	46	17	28	74	42	34	79	63	32	12	69	29	27	40	59	33	48	7	62	43	0	1	66	74	8	73	43	54	9	38	51	56	78	81	71	63	50	67	46	2	24	60	43	61	39	31	16	20	36	21	3	55	23	69	48	30	4	37	25	15	26	77	11	
25	77	0	3	65	73	75	11	36	74	59	20	40	8	49	75	62	63	80	41	1	9	35	52	16	67	70	46	33	5	58	51	26	78	72	7	10	4	21	42	81	19	57	39	42	44	33	27	29	31	1	49	38	55	24	66	60	30	37	11	53	32	78	70	28	69	23	56	16	54	16	13	64	6	47	45	47	21	67	15	61	14	
62	17	64	75	30	44	41	58	51	12	30	70	22	50	77	55	24	11	45	52	22	36	80	8	76	45	27	5	60	7	16	57	43	17	72	68	0	37	66	71	65	9	63	29	78	59	0	20	69	48	13	33	19	13	39	38	80	79	40	60	28	74	53	67	34	48	72	35	20	56	25	4	6	25	32	3	2	45	42	9	15	54	
36	51	70	77	7	70	76	65	68	16	80	41	24	29	30	14	80	46	11	19	73	15	42	36	17	64	6	61	75	39	53	32	12	63	43	17	72	58	3	58	79	1	40	35	45	8	74	43	78	4	5	66	36	66	28	55	48	47	54	62	10	48	13	19	33	58	57	26	34	0	23	50	19	1	31	69	9	22	51	24	27	55	
11	62	44	51	57	36	25	54	15	47	26	32	13	79	27	73	41	1	10	60	50	33	5	3	39	35	43	29	49	69	6	59	74	67	55	70	20	81	58	37	46	28	3	0	24	30	9	63	33	16	66	23	64	70	42	40	18	7	68	75	13	76	77	21	56	45	30	16	64	11	48	52	38	78	52	80	21	60	1	70	19	8	
27	1	77	7	46	30	33	54	42	67	42	58	1	39	40	30	78	23	65	68	14	34	63	72	56	15	76	59	25	11	80	74	35	73	0	16	46	35	70	24	17	54	79	45	27	61	12	20	81	74	7	13	50	69	26	18	4	41	10	56	59	9	49	29	20	53	51	3	20	38	30	66	5	51	48	37	19	62	64	44	71	6	
80	37	77	46	77	20	5	26	75	57	41	61	23	1	26	75	7	72	30	60	73	61	24	35	33	71	12	32	52	21	44	50	0	57	10	79	18	39	22	33	14	3	13	46	6	45	57	31	53	29	11	49	9	63	4	69	70	38	17	42	65	2	25	67	65	64	80	19	16	43	55	54	68	74	40	8	35	15	46	28	51	56	
78	80	54	17	4	43	56	21	26	57	41	52	58	43	30	55	69	51	36	42	27	23	36	8	32	13	25	15	43	12	14	66	28	77	6	35	62	4	1	9	65	46	67	40	29	16	38	20	11	2	10	63	46	49	73	19	7	34	39	50	71	61	53	21	79	64	60	59	68	2	73	73	71	76	33	23	31	80	69	48	18	0	
55	8	51	68	37	79	21	15	50	11	20	47	57	15	35	58	17	40	64	30	33	53	25	2	14	62	26	3	49	46	4	22	78	80	28	32	75	71	71	68	17	1	36	75	44	0	52	62	42	53	7	10	24	38	17	61	13	45	73	70	31	12	29	27	9	56	77	22	41	66	5	81	5	59	74	48	64	67	33	43	39	60	
56	64	15	12	61	50	56	46	53	24	62	19	74	10	14	3	33	78	6	62	77	13	38	70	66	39	49	32	80	2	11	54	80	45	69	79	28	58	44	22	17	40	41	7	72	55	26	37	71	28	35	60	41	76	65	41	27	47	75	48	72	19	18	7	68	23	0	31	16	67	52	34	21	30	59	25	5	3	0	9	51	36	
63	13	26	48	55	69	30	60	39	16	79	75	21	80	36	22	33	58	1	22	5	44	55	0	5	69	24	7	80	69	43	63	2	3	53	68	17	74	67	72	33	65	12	54	8	51	10	59	18	29	76	46	10	52	47	15	42	3	38	40	77	78	45	18	25	30	30	40	48	20	57	72	27	61	62	35	28	66	14	50	37	8	
29	46	70	13	75	52	19	37	15	17	34	69	49	72	41	77	35	3	21	4	76	59	4	78	20	33	8	47	21	44	70	44	10	62	54	26	40	66	57	64	23	35	80	67	30	41	65	0	60	25	28	56	9	32	78	24	61	6	13	0	51	2	47	80	12	43	26	63	31	7	73	67	55	73	58	10	53	50	16	38	18	39	
40	22	70	37	67	75	43	77	16	32	19	1	53	27	45	80	36	12	23	29	2	2	51	4	14	41	74	50	79	6	21	35	29	31	7	38	24	73	34	45	48	72	66	15	41	26	12	76	59	39	52	63	59	10	5	10	54	0	57	68	8	81	43	61	28	54	18	78	63	69	58	25	62	48	45	20	9	56	17	71	32	63	
76	20	21	3	45	14	7	25	21	33	40	62	35	17	51	52	28	37	42	9	66	43	72	28	69	80	24	2	16	56	10	6	12	40	26	49	71	47	19	4	0	52	1	36	81	54	26	28	13	10	31	73	47	39	33	32	37	57	55	44	46	78	70	74	58	18	64	63	60	75	4	79	67	7	49	67	59	76	15	64	23	60	
75	71	16	29	41	74	20	34	57	68	46	43	59	39	51	60	22	32	49	26	44	54	30	12	37	22	4	63	24	47	61	4	53	7	50	2	21	66	56	73	69	13	31	41	52	8	9	1	58	80	44	16	48	0	33	18	26	55	14	39	14	76	64	65	25	34	3	38	36	79	28	11	6	66	71	78	77	80	18	69	9	61	
76	71	58	36	6	77	9	18	54	39	25	52	40	47	78	68	15	43	61	33	55	4	16	38	81	23	55	29	10	66	7	22	60	67	69	4	2	16	48	72	1	75	43	45	62	64	30	0	23	31	57	3	35	13	65	59	40	36	11	73	21	34	19	20	45	26	28	50	51	80	63	52	12	49	32	74	27	8	13	78	40	70	
20	3	27	5	1	7	46	34	4	77	73	45	18	40	79	70	28	61	67	9	38	2	52	14	17	28	21	35	25	62	44	46	7	72	50	32	0	21	60	25	38	53	71	79	36	6	65	59	73	81	76	49	18	69	56	41	16	23	13	57	10	53	32	42	67	24	10	12	64	78	36	43	73	46	55	31	51	63	15	66	58	28	
51	5	31	32	59	50	61	78	56	13	73	28	70	60	49	3	13	58	17	43	25	10	30	23	35	29	10	73	33	76	34	16	18	80	77	0	48	54	79	46	10	66	2	21	69	52	24	6	54	57	75	22	70	44	42	45	3	52	40	37	68	6	81	26	20	72	27	15	67	38	63	19	47	65	36	61	41	8	9	38	64	1	
68	61	71	31	27	10	27	13	77	21	35	75	49	62	65	17	11	54	4	2	78	54	70	57	33	60	64	66	19	47	67	23	45	81	63	14	8	27	51	6	52	26	80	39	25	0	0	40	57	5	43	69	79	56	42	52	30	43	34	71	11	40	14	2	37	14	18	50	48	9	59	38	36	73	7	73	75	22	32	45	24	20	
58	20	75	38	14	23	4	54	35	37	17	55	38	63	74	79	28	42	8	22	2	47	16	24	40	10	51	15	77	17	32	73	64	29	29	77	81	36	49	31	76	72	11	32	71	21	53	41	66	65	69	9	48	6	60	13	32	26	45	52	69	3	44	46	59	80	66	56	56	61	27	50	68	43	24	62	5	0	19	11	1	7	
26	58	35	80	12	15	49	57	68	58	80	50	45	60	48	32	51	41	13	4	34	20	69	66	75	73	6	33	1	27	37	41	0	17	64	29	43	47	1	28	39	24	76	10	18	64	55	70	25	1	9	54	21	72	55	14	78	77	36	22	38	23	79	39	53	61	11	18	43	29	62	8	46	74	31	63	52	4	67	16	6	71	
2	15	75	66	46	4	76	25	30	39	68	21	10	54	17	19	73	0	47	70	21	35	57	49	6	28	52	7	59	57	78	67	8	5	63	62	15	50	17	69	25	0	27	40	55	43	80	63	70	44	65	3	9	37	60	21	77	33	55	50	19	74	48	35	80	31	31	38	12	45	13	41	72	42	14	60	24	10	52	29	78	34	
28	10	1	6	52	78	53	44	64	67	29	33	43	49	1	65	1	19	30	35	55	21	80	14	67	39	48	45	61	58	15	18	11	16	40	1	12	31	45	22	47	72	69	9	42	71	75	59	12	50	23	7	62	33	23	80	75	5	57	0	62	70	32	73	27	19	78	38	51	40	77	17	54	66	26	36	60	37	25	73	7	56	
25	12	16	63	30	34	69	10	56	54	26	8	50	54	27	65	31	13	28	49	51	22	39	72	60	42	52	17	59	74	14	77	7	53	61	40	81	44	66	56	36	29	78	19	17	43	2	69	58	47	33	23	4	5	35	62	46	0	15	19	74	31	37	23	79	11	76	19	73	80	9	45	48	6	64	0	67	3	71	41	67	38	
78	65	60	50	64	44	66	4	78	7	52	25	22	50	61	39	9	67	36	14	31	8	38	32	20	21	57	11	0	42	62	81	24	40	48	29	4	32	32	0	58	10	26	6	73	28	42	3	23	18	15	2	40	70	35	63	16	27	12	17	71	67	30	44	54	19	74	55	77	53	71	56	58	47	76	67	78	36	13	46	74	48	
39	51	38	18	37	52	49	67	12	64	56	42	25	49	69	20	24	6	75	19	59	73	3	55	1	1	34	14	65	47	62	43	29	23	71	5	21	60	76	35	43	80	22	17	43	33	56	15	40	76	53	28	7	61	25	11	8	63	43	78	36	32	41	66	0	53	13	25	58	10	3	47	8	30	71	81	69	73	15	31	68	79	
5	80	63	31	29	16	22	4	12	77	54	74	6	61	73	24	26	53	28	35	44	55	68	55	81	57	50	21	35	40	33	39	58	37	18	19	42	45	34	75	42	20	15	49	76	10	16	25	2	61	2	47	60	70	29	59	70	7	22	41	65	50	11	66	13	38	0	77	13	52	72	77	67	9	68	7	27	1	45	31	64	48	
5	46	44	58	32	58	81	47	21	68	40	49	76	52	8	18	47	19	71	62	36	60	66	24	4	19	27	57	51	10	29	73	78	12	70	43	65	66	15	28	73	55	77	68	42	3	1	32	39	12	10	73	9	79	38	15	35	63	6	23	14	52	37	7	61	22	52	64	31	0	34	41	72	26	30	56	45	50	2	25	80	17	
43	12	35	79	45	0	62	47	32	5	19	70	36	18	28	0	21	54	30	52	16	38	17	64	6	65	50	34	0	47	68	66	77	6	57	33	8	49	9	53	75	42	51	22	76	74	22	3	60	66	54	81	15	69	62	39	61	45	70	78	26	41	56	9	73	43	57	4	27	80	59	9	37	20	31	24	25	70	28	14	40	12	
6	68	3	0	13	79	40	76	72	61	50	58	0	30	10	55	33	54	45	20	58	12	56	18	36	73	78	74	80	52	16	27	35	40	29	45	38	65	58	25	61	43	14	64	69	48	49	11	14	34	52	7	65	22	30	8	30	23	24	25	71	57	44	17	9	5	81	47	70	76	4	65	37	40	63	19	2	27	51	21	75	39	
27	52	55	53	0	79	8	43	41	78	13	17	33	21	21	50	3	29	44	31	7	10	70	67	47	74	24	34	28	15	69	56	2	42	46	23	57	54	65	10	68	14	30	38	40	74	1	64	16	63	12	24	73	80	31	39	5	58	3	37	9	77	24	36	51	71	59	20	62	61	34	66	76	81	17	48	72	44	48	5	19	60	
44	22	73	16	57	81	74	5	27	20	80	77	74	40	62	66	7	60	41	54	64	51	51	21	36	64	60	10	11	0	6	59	23	19	1	26	17	15	33	72	48	50	68	45	36	76	55	47	79	41	46	3	39	27	25	9	17	14	34	29	32	66	31	4	8	51	48	43	12	30	56	70	12	69	57	78	63	35	71	2	23	38	
8	77	79	39	5	38	75	69	9	33	81	46	56	7	44	36	79	59	72	61	70	28	51	53	27	55	34	16	0	66	1	12	65	20	74	9	56	67	23	6	39	20	54	23	32	41	76	47	25	67	31	13	14	20	3	58	16	62	14	19	48	18	49	50	37	64	63	35	70	25	44	52	43	41	72	11	2	4	59	29	78	30	
