44	11	38	64	5	50	22	45	42	60	55	41	28	29	31	25	35	46	9	23	16	59	24	6	48	47	51	56	4	40	54	2	30	20	34	52	19	62	58	57	37	15	14	36	7	26	17	53	3	33	43	63	1	27	39	49	18	12	8	13	21	0	10	32	61
62	52	64	19	58	35	34	31	55	3	6	43	54	24	13	45	36	60	0	8	33	18	61	25	39	57	48	40	32	29	22	10	41	51	28	1	63	14	53	23	15	4	5	59	42	9	16	37	7	2	26	46	11	50	44	27	12	49	17	38	47	20	30	21	56
27	59	43	49	40	63	60	19	53	24	46	1	33	3	50	44	25	41	2	21	57	14	34	8	37	35	32	64	29	31	9	36	12	5	23	45	18	48	16	51	62	42	55	28	0	61	39	20	30	54	6	22	38	13	7	47	56	15	58	11	10	4	52	17	26
61	57	38	39	10	47	12	55	32	41	11	17	35	60	42	43	40	54	3	26	28	18	59	2	31	64	8	50	48	15	36	5	33	49	30	9	58	16	52	22	56	7	29	37	20	23	62	46	45	6	51	34	27	1	14	53	0	44	25	24	13	19	21	63	4
35	63	51	30	32	6	9	18	26	41	52	2	7	58	4	11	13	1	45	28	21	56	61	16	44	17	38	47	33	53	10	15	64	8	37	20	60	0	19	49	25	14	46	62	43	31	29	23	22	55	3	39	36	24	12	50	48	40	27	59	54	5	57	42	34
54	39	25	32	27	8	13	12	28	33	48	9	56	46	50	20	29	24	42	34	30	0	11	18	59	52	4	15	55	17	37	14	40	61	35	10	23	16	26	51	53	47	49	2	64	7	1	22	44	6	36	19	58	43	57	41	38	31	21	62	60	3	5	45	63
31	59	17	56	62	13	46	50	35	19	54	33	60	57	64	12	10	3	43	15	27	26	34	53	37	16	32	51	52	38	7	22	48	8	55	61	41	2	21	39	45	28	47	30	42	36	4	5	49	9	0	1	29	40	18	14	44	58	6	63	23	24	25	20	11
36	20	61	34	14	22	16	28	51	39	55	58	7	2	60	0	18	5	41	63	1	32	29	37	30	24	64	43	3	25	56	19	54	59	15	45	6	52	46	12	48	8	21	4	44	9	53	49	47	31	62	33	13	10	11	42	26	35	23	57	50	38	40	27	17
28	42	58	23	50	39	5	21	63	37	38	54	9	35	25	49	36	44	26	32	27	55	0	3	24	64	48	4	60	47	51	52	29	62	57	31	34	2	40	20	1	46	19	56	41	15	10	13	45	30	33	12	18	6	17	22	11	14	59	16	43	61	53	8	7
53	5	63	28	7	12	17	16	8	40	57	31	60	58	18	62	44	50	51	45	1	43	25	41	0	10	22	37	20	29	6	27	3	46	34	15	56	61	35	42	55	38	9	24	4	33	49	13	47	32	14	19	54	2	26	11	21	64	23	30	39	59	52	48	36
9	54	1	61	41	37	51	32	50	38	13	22	35	27	64	11	10	47	59	28	6	20	45	62	40	33	26	34	49	36	60	31	57	56	44	16	46	0	42	58	2	17	21	7	14	48	52	18	39	53	43	24	19	55	12	8	5	63	3	15	25	30	23	4	29
6	43	23	30	32	40	56	33	35	49	47	55	51	17	25	27	57	2	0	61	34	11	3	52	4	63	37	24	45	9	16	13	36	58	42	10	64	31	26	62	41	53	59	15	44	18	14	48	12	38	39	8	19	60	20	28	29	7	54	5	50	46	22	21	1
7	40	37	11	36	28	39	6	25	10	27	3	12	60	55	53	1	16	19	29	54	48	20	33	63	13	22	49	61	5	0	32	59	31	15	18	47	17	26	8	52	46	2	44	24	62	64	57	58	35	43	50	21	38	45	34	51	42	56	14	30	4	41	23	9
37	62	2	43	17	42	48	33	20	40	41	11	50	58	27	26	34	56	21	47	59	55	45	52	30	32	53	7	25	31	63	18	8	1	23	5	13	24	61	29	19	39	35	60	14	36	44	22	3	38	15	6	54	0	57	46	28	9	49	12	51	10	64	4	16
24	7	60	8	31	63	12	44	39	53	34	10	15	21	3	2	19	37	29	56	11	45	64	27	51	52	50	28	49	59	62	48	22	23	18	46	55	5	61	17	40	0	20	6	1	26	41	36	38	42	25	16	33	9	13	47	32	58	43	4	54	30	57	14	35
13	41	19	40	10	9	28	2	1	27	56	26	55	36	53	38	7	64	30	20	49	42	37	34	16	61	5	63	4	54	57	6	62	8	0	50	59	3	58	52	46	11	14	39	31	33	17	23	32	51	47	45	35	60	22	44	48	18	24	15	21	12	29	43	25
55	64	52	28	13	30	35	16	10	23	57	60	4	53	44	59	37	33	5	63	2	0	48	27	6	62	43	58	40	39	32	17	7	51	20	31	49	12	19	11	3	47	24	9	50	46	14	25	36	61	34	1	15	38	45	21	8	18	29	42	54	41	22	26	56
39	33	6	40	0	21	18	41	25	8	20	26	32	9	56	19	1	57	3	35	64	63	44	48	38	42	43	55	15	13	54	53	45	50	29	7	58	23	47	59	49	14	36	46	12	4	27	60	61	2	51	37	24	17	62	34	31	30	5	52	28	16	11	22	10
53	39	16	55	3	14	44	30	1	62	24	27	40	49	50	2	46	57	26	48	45	8	60	4	0	38	63	35	31	23	33	9	7	17	28	15	36	58	51	41	11	59	18	32	29	21	5	12	22	56	6	20	19	34	64	54	52	10	47	37	42	61	43	25	13
35	14	56	20	24	55	63	61	28	41	16	33	0	59	15	26	43	64	30	34	27	18	32	50	45	31	51	53	39	11	13	4	17	1	44	42	2	8	12	52	22	23	48	38	5	19	29	60	37	40	54	36	46	62	6	10	58	7	9	25	3	21	47	57	49
34	50	18	26	60	61	55	7	21	1	9	45	63	20	27	62	32	53	22	2	37	58	24	17	46	6	0	15	19	35	8	49	23	57	64	54	42	48	40	12	33	28	56	41	59	25	16	43	30	11	44	51	13	39	14	36	31	38	47	10	4	5	52	29	3
7	26	50	31	58	63	64	20	19	13	62	59	22	40	8	16	9	54	17	55	35	33	32	44	42	10	53	48	12	34	15	23	1	11	52	28	47	61	25	18	49	37	39	36	27	38	45	46	29	43	6	60	30	4	24	2	0	14	57	5	21	3	51	41	56
48	40	54	53	38	10	41	35	6	23	19	60	39	44	18	46	34	63	9	62	51	29	58	22	32	56	20	49	55	64	24	21	61	16	50	28	14	57	52	3	37	30	43	5	26	47	36	8	13	11	12	0	33	15	42	2	25	1	17	59	45	4	27	31	7
19	29	28	52	4	42	9	17	38	37	43	34	59	41	16	11	61	49	64	60	23	56	51	14	62	40	63	57	1	27	58	3	55	54	24	13	22	46	21	47	53	39	25	8	20	48	31	36	33	26	45	18	12	7	50	30	44	35	15	10	6	2	32	0	5
60	47	15	26	13	23	45	34	39	1	35	2	53	25	32	37	59	4	55	12	57	27	44	63	52	43	58	24	61	9	31	56	50	38	14	21	28	18	17	22	41	3	0	11	62	7	48	40	49	30	51	54	33	29	5	20	16	19	64	10	42	36	6	8	46
55	5	30	27	39	11	42	64	15	29	37	4	34	36	0	28	61	9	18	56	16	60	24	25	6	10	46	2	26	52	43	3	38	47	40	58	14	35	54	50	57	33	45	41	1	31	48	22	53	44	21	51	20	13	19	7	23	63	59	8	49	17	62	32	12
46	58	47	26	9	20	60	44	1	52	59	61	18	23	54	50	27	40	6	11	7	32	8	0	24	30	15	64	35	36	12	37	29	21	34	62	53	14	25	43	45	10	39	55	17	13	51	28	19	3	41	56	57	22	38	48	5	42	4	49	31	2	16	63	33
11	25	7	44	41	5	15	55	30	0	61	59	17	9	14	1	13	45	19	57	22	58	2	63	43	49	47	27	21	16	10	36	4	51	48	29	64	32	6	62	33	34	50	20	40	37	18	56	42	52	31	46	54	12	39	38	53	35	28	24	8	23	3	60	26
49	13	11	24	28	39	14	53	36	21	45	43	27	41	18	30	3	47	5	55	40	44	56	0	33	58	25	37	1	26	51	15	32	9	16	2	50	12	29	23	8	63	57	31	62	22	20	10	4	7	59	34	17	61	46	38	19	42	54	6	60	52	48	35	64
4	57	55	46	38	5	35	0	1	41	50	15	62	54	17	52	28	58	2	45	34	30	16	31	10	7	39	19	9	24	42	22	64	43	29	63	27	48	59	21	36	20	40	32	47	44	61	13	11	49	60	18	56	26	6	12	53	33	23	3	14	25	8	51	37
24	26	60	44	61	18	39	56	62	22	50	41	35	48	10	8	42	38	20	40	17	21	2	52	63	30	23	32	46	15	9	25	55	6	36	45	11	12	57	5	7	58	47	16	43	34	4	13	54	59	49	0	31	19	64	3	53	51	1	27	14	29	37	33	28
51	62	29	40	35	6	52	31	17	48	46	3	57	59	25	44	22	47	39	9	38	8	36	14	18	19	63	60	4	56	0	50	37	5	54	32	30	1	34	49	21	10	24	27	7	15	43	45	26	20	2	41	16	58	13	33	53	11	61	23	28	55	42	64	12
37	31	6	44	19	34	53	25	14	8	36	28	11	51	63	23	4	39	27	30	42	41	47	5	9	56	59	12	15	54	21	55	48	1	57	52	64	46	24	20	16	22	58	32	43	7	2	3	18	35	60	45	0	62	33	40	10	29	38	61	13	26	49	17	50
39	35	11	21	43	40	12	44	53	61	18	41	36	31	5	46	28	2	23	59	33	8	45	38	19	7	27	52	64	24	29	20	56	47	15	48	4	51	54	13	17	50	9	3	57	58	26	14	6	10	34	25	22	63	60	49	37	30	42	55	1	32	62	16	0
37	54	45	0	17	12	8	41	32	58	44	1	26	52	27	23	46	50	64	62	33	40	7	59	3	4	22	60	16	9	31	30	15	28	34	14	18	36	24	25	48	6	63	5	13	20	21	49	42	53	56	51	35	57	43	29	61	39	10	55	19	38	2	47	11
29	10	33	39	47	59	14	26	44	30	8	6	64	21	38	12	40	28	35	41	52	0	61	31	16	20	62	4	34	22	5	48	46	32	1	36	19	54	15	7	9	23	24	45	18	3	50	43	11	17	63	58	2	49	60	42	51	57	25	37	56	27	55	53	13
19	58	24	5	7	17	60	42	43	18	46	13	8	36	31	39	3	49	15	56	55	16	62	26	51	30	12	64	45	10	34	61	28	4	54	57	59	52	22	40	20	44	35	53	21	33	23	14	29	32	2	6	9	27	47	41	25	50	11	63	0	37	38	1	48
0	4	38	64	37	40	19	13	50	3	62	36	34	7	23	58	2	42	11	26	60	49	33	24	9	52	18	12	5	43	28	45	59	57	46	54	35	10	17	55	61	44	63	53	21	8	48	32	22	47	27	25	31	6	16	1	15	29	20	51	39	56	14	30	41
27	6	55	29	37	46	4	1	10	51	45	59	7	9	40	48	13	33	56	26	60	31	19	30	35	22	2	53	64	3	63	12	41	21	58	61	20	47	62	5	25	28	14	44	43	24	16	50	15	52	32	11	39	38	42	8	49	18	36	54	34	23	0	57	17
22	20	0	29	6	3	38	24	19	40	52	10	48	15	56	14	44	35	18	9	2	55	60	1	11	47	46	12	61	5	42	41	39	30	59	63	28	49	45	50	33	34	62	64	7	51	31	57	54	53	23	27	21	43	4	58	25	36	16	32	17	13	8	37	26
29	10	60	11	28	18	33	3	20	51	56	43	1	6	19	48	14	40	64	30	57	63	50	35	46	0	59	2	23	8	24	5	34	52	12	39	54	58	41	4	31	42	26	61	17	44	13	21	25	32	62	7	22	16	38	15	49	53	36	37	55	45	9	27	47
64	43	28	19	7	33	21	13	44	25	34	15	39	57	59	55	1	51	29	56	22	17	24	53	10	30	38	16	54	45	14	18	5	47	37	6	49	23	62	40	58	35	50	46	20	36	31	4	0	11	8	12	63	3	26	60	32	61	2	27	9	52	48	42	41
61	2	6	43	30	50	28	18	33	52	19	14	11	13	41	42	40	46	7	55	27	4	51	23	49	44	45	47	56	39	17	54	22	60	53	59	29	21	15	25	58	8	20	63	12	38	31	9	36	24	26	32	16	34	62	5	10	35	48	0	64	3	37	1	57
48	59	53	43	8	36	9	28	49	27	17	2	61	15	23	20	14	63	25	34	30	37	24	19	31	41	62	45	42	11	21	32	50	5	55	12	54	7	33	4	51	18	0	1	47	40	26	38	39	44	10	13	3	64	57	6	35	60	29	46	22	52	56	58	16
7	23	17	42	12	53	47	20	61	58	46	41	1	8	43	35	19	11	54	4	21	55	32	60	52	50	64	37	26	63	45	28	27	30	3	14	0	40	57	2	6	48	18	59	16	62	24	10	39	9	36	49	29	5	13	38	44	15	34	31	22	51	33	25	56
39	2	8	3	47	11	33	10	45	26	61	59	18	31	35	50	42	60	0	56	22	34	54	12	58	20	57	62	32	43	6	7	13	21	5	38	9	37	23	24	17	44	40	48	64	53	51	16	41	63	49	52	19	36	14	55	29	28	27	25	30	1	4	15	46
63	26	54	59	30	52	46	7	8	44	27	2	11	57	56	10	51	4	24	13	28	15	36	38	29	35	18	37	43	17	39	16	49	42	9	12	33	14	58	32	45	50	55	1	5	3	23	40	62	60	20	64	21	6	41	31	61	34	22	0	19	53	47	25	48
64	21	22	36	23	18	46	37	2	15	53	28	4	29	3	35	60	30	61	56	17	54	16	38	42	13	55	25	41	49	52	11	58	7	57	44	31	48	59	40	20	32	9	19	10	8	51	26	50	0	6	5	1	39	33	14	27	63	24	62	47	34	43	12	45
47	28	6	3	60	32	61	8	41	11	0	15	39	56	14	18	51	19	52	59	24	49	29	2	50	54	43	21	53	20	40	42	48	36	58	12	25	37	34	4	31	33	30	7	64	45	10	5	23	44	27	46	16	57	63	17	35	22	26	9	13	1	38	62	55
35	28	10	43	7	21	23	22	47	5	41	53	11	31	30	57	24	4	52	38	37	59	6	40	29	63	9	19	42	32	56	36	44	14	33	39	58	3	48	12	49	27	8	25	20	61	15	17	55	1	54	18	45	50	0	16	64	13	46	2	51	60	62	26	34
5	63	36	34	42	29	46	12	31	9	16	54	0	21	55	17	10	43	56	62	64	51	47	3	35	48	13	26	23	18	59	11	25	6	49	27	8	61	38	19	7	14	15	37	33	44	60	4	57	1	40	2	50	41	45	53	58	22	24	28	32	20	30	52	39
36	48	19	54	15	25	46	51	27	59	49	47	60	21	3	22	39	8	4	57	50	44	35	1	18	23	30	41	17	10	5	40	38	0	55	61	62	43	6	56	63	42	11	37	9	26	31	20	32	29	16	24	2	28	13	14	45	64	7	58	52	53	34	12	33
26	57	6	44	50	63	13	54	22	19	58	0	41	37	27	39	48	17	52	8	64	3	46	15	53	7	45	29	32	33	9	30	11	5	55	49	14	10	25	38	43	59	4	24	56	47	60	35	28	36	23	12	21	16	34	2	40	18	31	42	1	62	61	51	20
20	21	34	32	10	61	5	13	46	59	54	35	3	39	30	7	62	19	25	29	8	40	6	51	14	9	63	38	55	49	37	17	42	16	45	56	11	44	50	33	64	26	53	36	60	2	58	0	31	12	22	18	27	41	23	24	28	47	52	4	15	57	43	48	1
55	46	63	62	0	52	47	32	44	21	36	19	37	6	28	59	43	25	3	31	35	20	30	53	1	24	9	50	17	11	34	5	57	42	18	14	12	16	60	13	4	58	56	64	61	54	15	22	23	39	38	7	48	27	33	51	49	10	26	41	2	29	40	8	45
5	22	14	38	40	9	41	13	16	43	59	49	21	0	2	18	45	19	48	44	26	60	39	17	57	35	3	47	27	58	20	52	10	34	30	12	53	33	4	37	31	28	24	63	8	29	36	64	25	15	61	55	42	6	32	7	50	11	23	56	51	1	62	46	54
42	31	36	64	61	54	33	50	38	57	41	51	6	46	15	45	59	34	30	3	44	2	5	62	17	47	52	40	4	10	35	23	1	12	14	63	16	7	43	9	27	49	11	53	21	0	20	8	55	58	37	24	48	22	19	56	39	18	60	29	26	13	25	28	32
22	60	31	32	49	21	43	23	11	48	34	59	15	46	5	6	1	27	2	14	61	54	9	56	3	64	55	30	7	28	40	8	12	26	41	18	13	51	57	45	16	63	4	20	53	38	35	39	62	50	47	42	19	58	33	44	25	17	0	37	24	10	29	52	36
62	18	9	19	22	54	43	23	5	53	63	59	17	8	12	32	47	6	48	44	29	11	27	15	1	38	30	28	2	61	56	51	41	40	24	42	10	3	20	7	60	14	26	50	13	31	64	49	39	57	33	55	58	21	25	37	16	46	4	36	34	52	45	35	0
64	3	43	9	37	14	11	55	54	8	24	57	59	6	0	35	26	21	48	39	62	18	19	36	28	22	50	44	32	25	17	10	30	52	56	27	46	34	60	29	23	51	13	20	45	15	33	42	63	16	2	12	31	53	1	58	49	38	5	40	7	47	61	4	41
56	46	48	38	23	40	14	62	21	55	22	19	44	60	26	11	41	9	16	43	10	37	57	24	31	35	53	0	20	28	4	54	1	39	64	5	6	51	17	32	8	34	42	27	18	3	45	33	15	30	29	59	13	12	52	49	2	7	25	47	36	61	50	58	63
28	20	4	52	17	2	14	22	56	60	40	51	43	10	38	23	11	35	55	64	30	37	31	18	9	59	44	54	6	61	36	3	25	0	62	26	50	33	8	58	12	49	57	34	42	48	45	15	41	21	1	7	27	63	24	16	32	46	13	53	5	47	19	29	39
55	0	23	10	59	11	2	31	20	57	47	62	40	6	26	35	64	17	25	60	58	15	33	37	36	18	30	24	1	29	39	13	14	43	54	28	16	34	42	44	21	63	3	51	53	7	56	48	49	22	5	8	50	46	32	61	27	12	41	45	38	19	9	4	52
8	52	35	12	63	56	62	31	47	14	51	4	58	36	21	16	13	43	26	0	37	60	59	55	7	32	61	57	50	48	45	15	20	46	11	18	28	24	34	1	44	38	49	41	5	2	6	27	17	9	19	39	29	10	33	23	54	40	53	25	64	3	42	22	30
29	36	10	22	45	63	15	28	43	51	7	12	50	13	58	44	42	18	54	26	57	20	2	48	53	33	35	19	16	39	41	5	34	64	38	56	11	61	17	60	23	14	21	27	46	31	6	3	59	32	1	24	49	30	37	55	0	8	40	9	62	4	25	47	52
60	14	47	29	31	57	39	58	63	13	26	55	34	50	7	56	6	24	62	8	41	43	54	44	19	11	64	22	2	53	51	45	32	61	23	37	25	1	40	18	30	10	42	3	46	38	12	17	33	48	49	4	27	59	35	16	52	21	0	20	28	15	9	5	36
41	45	0	21	10	58	29	63	13	8	59	32	27	47	34	37	42	7	49	23	28	44	9	38	24	60	26	33	19	20	57	52	3	40	22	1	18	61	30	43	39	46	15	2	25	12	36	4	55	17	50	5	6	48	14	16	35	31	56	11	51	53	54	64	62
41	25	47	64	26	52	0	57	44	23	20	43	28	46	3	16	13	63	7	56	62	6	50	22	58	59	2	51	34	27	10	29	61	1	30	14	8	53	12	39	38	45	5	31	32	60	17	40	37	21	9	24	35	49	33	15	54	36	48	19	55	11	4	18	42
14	17	0	52	42	49	26	41	9	22	63	60	40	54	1	62	24	38	5	53	16	31	39	3	15	48	30	12	8	59	21	64	19	51	36	23	44	2	46	35	47	10	55	50	29	20	6	43	34	57	33	32	11	4	61	28	45	27	56	13	37	7	25	18	58
22	48	62	5	26	4	12	54	27	16	40	57	2	11	10	17	42	32	58	3	25	19	38	6	47	23	31	63	44	24	60	35	49	34	55	45	41	13	33	46	20	52	9	43	51	8	28	18	61	36	50	14	21	64	0	59	7	1	30	56	29	37	15	39	53
46	27	31	58	22	37	45	40	12	53	33	5	0	48	50	19	35	17	32	57	23	25	39	52	42	30	10	61	18	41	8	6	34	2	59	64	9	62	16	51	4	28	43	13	60	20	1	14	3	38	47	49	21	29	54	44	15	11	7	63	55	56	36	24	26
3	34	60	45	46	42	19	7	37	48	55	22	35	24	27	0	61	44	40	39	49	4	18	56	47	1	43	6	53	38	21	13	23	5	28	29	11	50	64	57	8	2	54	30	12	31	32	33	41	51	20	59	62	36	52	16	63	14	17	9	15	10	25	26	58
1	0	22	2	7	17	59	43	53	56	58	35	5	13	23	63	44	39	34	14	6	61	3	9	40	55	33	30	36	37	52	8	41	45	24	26	15	29	18	10	16	47	54	21	12	62	31	38	64	49	51	50	28	27	57	48	32	46	11	25	20	19	4	60	42
29	6	39	22	44	14	10	36	51	41	48	24	25	32	64	8	0	52	34	37	20	59	58	61	13	23	46	56	27	18	21	54	60	31	33	19	11	9	15	49	47	1	53	26	45	3	35	28	5	42	40	62	50	12	38	63	7	16	2	55	57	4	17	43	30
53	8	39	18	35	56	23	21	60	22	52	44	43	13	36	3	49	31	2	55	4	28	50	48	17	14	27	62	20	61	30	1	58	38	9	42	41	12	11	5	16	15	63	33	19	54	0	26	47	34	24	59	25	51	32	37	40	7	6	29	45	10	57	64	46
46	9	36	53	3	29	10	51	42	18	15	25	26	2	14	63	50	8	19	27	47	39	32	11	16	34	55	35	58	23	21	20	13	61	44	28	64	17	4	33	57	43	0	49	22	60	56	54	1	41	37	48	30	6	59	12	38	5	31	40	62	52	24	45	7
6	2	43	56	12	40	61	29	25	5	33	31	17	48	15	62	36	13	64	20	8	3	38	1	14	18	26	23	28	46	4	45	27	55	30	0	22	58	10	42	57	63	11	44	32	54	37	39	52	35	24	50	9	59	47	60	16	21	49	19	41	34	53	7	51
29	50	24	23	0	30	9	15	7	17	16	55	35	5	57	12	4	31	1	40	13	62	28	37	43	58	42	60	61	54	44	46	27	45	38	32	22	41	51	3	47	21	63	14	52	64	11	56	36	33	10	6	59	49	19	25	18	20	2	48	53	39	26	34	8
46	27	26	30	60	19	53	54	45	41	17	59	16	51	37	49	14	39	57	18	5	55	25	58	56	63	33	48	12	31	21	52	28	29	6	10	8	47	50	32	22	9	35	24	44	15	23	2	40	64	61	13	38	62	1	42	34	3	7	20	11	36	4	43	0
64	61	32	35	4	15	6	11	12	0	23	2	28	9	52	45	7	47	10	39	24	42	40	26	8	14	33	50	27	53	59	37	13	1	60	48	20	30	3	21	51	5	41	38	57	56	44	54	19	16	31	55	25	29	34	63	46	43	49	58	36	62	17	22	18
9	49	56	18	6	38	45	62	35	46	17	32	28	59	13	58	36	47	29	50	48	42	24	63	54	2	14	39	41	3	33	61	31	34	60	37	11	57	51	8	15	7	1	55	19	0	30	26	4	16	23	64	40	53	22	25	43	21	12	5	27	44	52	20	10
32	28	46	64	27	37	42	7	49	59	48	20	16	33	44	25	6	31	30	52	60	61	14	38	41	11	18	19	36	17	21	26	51	35	45	29	40	0	62	4	53	8	2	57	15	23	56	13	9	50	24	54	5	10	55	47	63	22	3	58	1	43	39	34	12
49	48	15	4	40	9	43	22	29	23	38	1	6	5	56	42	2	21	47	11	35	63	32	36	46	17	50	27	18	28	8	0	12	10	60	34	20	55	13	14	53	39	52	19	41	64	16	58	3	45	25	37	62	61	57	30	31	33	24	7	59	54	51	26	44
12	39	51	62	21	28	35	56	50	30	11	3	20	53	25	37	23	7	24	43	46	18	60	41	32	1	36	54	58	29	6	42	31	0	9	47	10	38	45	48	5	55	34	57	27	13	52	49	26	16	17	59	15	44	61	64	14	8	2	40	33	22	63	19	4
3	22	32	33	6	60	25	58	31	10	64	21	19	28	17	13	37	8	0	43	49	59	41	36	57	62	18	24	45	7	47	20	50	11	12	42	23	38	48	35	61	55	56	16	2	39	53	4	1	5	27	54	44	14	40	34	30	29	63	9	26	51	15	52	46
26	1	59	28	46	44	19	50	29	58	6	37	24	54	14	42	20	22	7	0	64	49	43	55	12	56	13	2	57	52	45	34	60	63	31	48	38	36	21	62	39	9	5	32	23	25	18	30	41	4	10	47	27	35	8	51	15	61	40	33	16	11	3	17	53
63	47	1	18	41	15	52	44	9	22	53	39	21	36	33	17	54	0	45	14	20	46	61	16	5	37	19	49	24	64	31	60	2	57	12	40	27	38	32	55	7	50	43	6	56	13	59	23	30	48	35	26	29	3	11	58	4	51	28	62	25	34	10	8	42
60	24	12	5	61	63	2	58	21	11	16	1	7	23	9	10	36	22	43	41	31	64	29	50	48	6	38	62	4	46	42	39	37	13	0	53	34	59	20	28	17	45	56	47	55	32	35	52	26	19	30	27	14	51	33	8	18	3	44	49	25	57	40	15	54
33	45	64	59	55	47	12	39	24	46	3	31	41	52	32	29	10	53	23	11	13	19	8	43	49	17	63	4	1	28	2	5	16	36	18	44	42	51	38	57	37	27	0	26	34	35	62	6	25	40	20	21	50	30	54	7	22	14	61	9	15	58	60	48	56
0	2	8	20	56	51	29	60	6	41	16	44	5	7	28	53	13	62	59	50	33	24	54	15	11	25	21	39	34	45	40	1	57	49	52	17	23	37	35	48	46	47	38	22	3	27	14	19	31	26	9	12	36	10	43	42	63	55	30	61	18	58	32	64	4
23	7	57	34	3	13	16	19	22	32	0	12	31	10	26	5	50	39	59	60	38	1	58	45	47	14	49	35	48	30	43	42	15	21	63	40	24	64	29	36	56	9	41	27	28	46	6	51	61	25	55	54	37	44	4	18	33	53	11	2	8	52	20	62	17
38	47	46	60	28	42	55	7	31	64	19	29	53	61	41	12	24	10	50	20	59	13	4	57	17	30	54	15	8	58	18	22	45	9	25	27	0	52	40	37	2	3	35	23	48	62	11	14	43	49	44	5	39	33	51	56	16	26	1	63	6	36	21	32	34
35	47	9	36	45	56	51	8	50	16	6	49	11	22	10	29	30	34	25	32	59	23	14	38	42	24	57	48	37	15	27	17	63	62	39	20	18	13	58	40	41	0	54	61	46	53	60	1	7	4	19	52	21	12	64	26	55	43	3	31	5	28	44	2	33
1	22	50	13	8	9	44	33	6	24	41	15	30	62	55	10	16	20	11	19	12	26	60	31	3	25	57	4	0	46	17	61	28	7	51	48	52	58	34	32	42	5	36	2	63	21	14	49	29	45	43	54	35	56	37	53	18	23	40	38	47	27	39	64	59
31	45	11	32	9	36	29	40	55	63	44	52	38	18	13	6	64	34	22	54	37	56	48	7	61	3	28	8	0	62	46	14	1	43	4	21	23	51	60	30	16	24	10	57	49	50	25	33	2	27	47	15	41	35	17	59	42	53	58	5	20	19	12	26	39
44	2	47	36	53	9	31	28	49	26	30	15	17	0	14	63	16	24	22	54	60	12	48	43	52	46	64	29	6	5	40	13	4	55	58	61	33	42	56	45	8	57	11	21	3	10	34	32	39	1	62	41	38	51	25	20	27	18	7	37	35	59	19	23	50
54	1	58	30	4	18	33	29	61	47	39	63	10	38	55	14	49	12	41	28	6	60	45	24	43	46	2	64	27	23	8	56	22	15	36	52	48	62	34	25	7	40	3	11	37	5	16	32	19	50	0	42	53	35	26	17	59	21	51	31	9	20	57	13	44
58	49	18	62	38	24	12	30	51	6	55	35	37	36	17	46	14	21	10	13	11	5	28	7	27	19	20	33	1	59	32	63	47	57	2	43	41	42	15	44	39	0	23	25	16	60	31	9	40	3	8	34	52	45	48	53	56	29	54	50	22	26	4	61	64
10	48	54	57	1	11	21	15	32	23	43	7	51	55	20	52	35	61	41	29	39	27	44	5	45	64	28	50	46	49	6	38	8	22	31	0	16	37	34	13	60	30	14	26	56	17	3	59	36	47	33	42	40	4	9	12	62	58	25	18	19	24	2	53	63
8	11	12	52	17	30	50	10	7	45	63	42	46	14	3	48	28	49	41	21	18	26	64	56	53	23	16	55	24	40	57	61	0	13	36	59	44	4	29	39	54	51	2	20	37	1	6	58	32	62	60	31	5	34	47	27	15	9	19	38	35	43	22	33	25
38	60	10	28	62	14	49	44	9	35	7	61	47	53	0	4	45	41	5	50	30	11	46	12	1	51	24	59	3	55	48	19	56	21	31	16	54	58	39	22	64	6	33	26	8	23	40	15	52	20	37	36	43	25	27	17	34	57	29	18	13	42	32	63	2
25	41	46	11	22	59	29	33	62	61	49	21	47	2	50	26	53	60	40	54	38	30	44	35	20	32	4	27	15	12	52	51	57	28	5	36	14	23	19	8	43	39	31	55	13	56	24	63	6	45	48	17	7	0	3	58	42	18	64	16	9	34	10	37	1
58	35	60	36	50	62	31	54	63	8	25	33	19	51	18	1	0	27	46	59	17	22	39	12	38	6	28	53	23	21	2	52	5	7	3	40	45	24	13	16	41	49	34	29	32	20	43	57	44	37	11	42	30	55	26	9	48	61	14	15	64	4	56	10	47
53	29	40	31	55	56	60	35	9	7	14	8	17	48	15	57	13	46	34	37	54	32	45	52	18	6	26	19	64	30	62	36	38	58	20	4	24	5	44	25	39	41	23	10	49	3	22	50	0	59	42	27	1	12	2	51	28	16	33	21	11	47	43	61	63
16	50	41	12	25	43	51	22	42	15	7	54	5	10	18	37	14	40	34	32	57	47	3	26	23	4	59	11	1	36	46	52	20	8	21	17	55	0	53	2	61	27	48	29	31	33	56	44	19	39	38	62	6	45	30	13	64	9	49	60	24	58	35	28	63
18	35	33	2	30	48	58	50	45	59	5	9	11	44	3	39	21	49	4	61	20	23	7	42	51	57	43	62	17	8	19	27	56	10	54	15	40	16	38	0	60	53	29	12	34	25	24	32	26	14	6	37	28	52	22	47	36	63	41	64	55	13	46	31	1
32	28	0	10	39	11	63	40	49	45	19	23	17	64	60	41	20	58	42	27	53	36	61	7	57	15	18	2	50	30	43	34	33	25	13	56	47	29	22	12	44	52	46	5	37	1	16	6	55	38	51	31	62	8	35	14	59	26	54	48	4	24	3	21	9
