26	32	34	25	28	32	4	6	44	22	66	68	55	7	39	48	64	31	18	65	70	11	58	63	62	3	21	4	40	52	8	2	36	61	49	13	42	54	19	15	24	30	26	29	55	1	12	47	51	53	59	50	70	67	45	9	69	14	10	37	16	34	57	59	23	41	20	0	42	46	37	17	
36	2	3	20	25	43	12	6	27	0	8	44	16	70	53	38	23	6	19	46	48	4	51	21	63	71	41	58	65	5	27	29	29	33	45	49	62	55	66	35	68	0	67	36	22	61	60	40	11	24	25	57	31	15	68	39	14	56	17	32	59	41	64	33	8	54	18	13	51	10	47	50	
22	46	16	39	50	18	21	70	37	64	68	11	6	66	39	33	60	51	55	65	36	1	15	62	43	29	4	19	54	60	13	14	58	31	7	69	5	32	66	44	25	59	63	49	2	34	17	12	38	25	9	27	27	24	20	10	7	41	48	71	51	0	30	45	47	55	41	53	22	57	35	3	
1	36	9	28	22	34	43	14	11	52	47	60	31	19	21	41	15	2	56	0	4	36	69	59	30	66	63	70	4	35	26	6	16	33	32	51	9	17	61	38	63	52	27	39	66	45	20	29	62	70	46	13	54	44	17	25	56	7	24	58	42	47	8	68	23	55	50	49	65	40	12	3	
28	32	34	45	19	54	65	24	1	34	34	51	21	49	18	5	55	41	6	43	26	30	38	68	9	28	44	20	10	52	22	46	31	7	15	71	62	27	23	64	69	8	61	40	58	12	60	63	1	17	53	48	49	39	47	58	0	33	14	25	16	56	3	66	66	37	11	57	69	42	4	12	
60	18	0	66	49	68	7	52	15	8	46	69	47	23	4	66	1	22	27	24	10	44	35	4	33	51	14	45	38	38	3	37	57	4	32	34	17	53	28	48	62	16	43	50	58	65	41	61	13	11	26	40	70	63	64	31	54	21	71	18	58	2	54	35	29	30	12	42	25	56	20	8	
69	3	58	49	68	36	31	25	49	60	4	46	41	9	22	35	27	21	61	6	39	59	65	11	26	2	70	66	56	14	70	67	34	1	45	51	39	5	24	33	10	29	30	0	62	53	36	13	18	43	42	64	44	32	18	14	54	17	6	52	56	6	46	20	27	23	16	12	48	38	54	63	
17	11	3	2	69	56	41	13	39	9	22	10	65	46	29	52	63	44	26	47	70	20	5	25	48	27	45	38	11	41	49	33	59	57	60	66	49	20	24	6	55	51	39	62	32	68	29	37	58	71	23	54	19	33	14	3	0	61	64	14	43	35	66	18	29	52	8	16	7	36	28	0	
22	9	55	69	3	32	39	71	31	54	48	64	35	58	14	51	59	7	10	29	56	20	60	12	64	16	33	19	70	4	46	20	11	27	18	41	57	0	41	43	2	25	49	52	36	66	40	22	5	62	67	8	13	6	47	29	27	15	50	25	24	16	63	53	61	34	44	68	37	0	37	44	
25	14	21	7	7	69	29	28	63	42	36	13	50	10	37	24	25	30	49	67	0	45	69	64	9	35	11	58	55	41	23	27	69	60	32	22	59	14	51	68	56	34	11	52	61	62	5	30	43	1	48	44	66	47	57	20	16	64	3	17	54	46	40	53	33	6	3	39	18	2	38	19	
29	64	70	39	4	14	5	43	17	54	34	12	47	20	26	10	27	35	23	13	25	71	1	68	16	18	53	32	22	36	3	63	52	1	32	56	31	62	29	60	69	5	7	45	46	58	61	11	24	15	48	64	28	0	8	57	19	9	41	44	49	66	58	49	67	42	36	49	38	21	39	54	
34	0	40	30	63	29	50	42	69	48	54	37	49	12	44	2	22	37	68	21	31	59	5	47	55	63	27	43	17	4	28	53	20	65	15	14	26	11	3	44	57	56	10	52	65	71	0	35	35	70	5	67	7	25	46	60	16	19	32	39	41	62	18	61	58	51	22	33	9	24	8	13	
33	38	13	50	56	17	9	21	13	35	37	22	61	29	11	1	66	49	44	36	56	6	25	63	2	52	24	34	18	54	48	50	31	60	13	3	16	42	42	32	67	18	53	68	59	70	69	47	62	58	71	41	64	23	29	8	10	65	40	44	55	27	12	0	26	46	27	38	6	4	5	20	
13	47	25	12	62	19	58	48	2	55	27	5	15	71	29	45	59	65	10	51	32	41	53	0	6	17	33	28	23	40	63	60	30	15	3	20	61	6	14	69	9	49	18	30	65	54	22	51	67	56	33	43	24	33	45	38	1	6	10	25	64	20	33	42	43	56	70	39	68	37	50	4	
33	22	57	29	23	31	27	18	17	6	62	42	53	51	28	57	10	54	33	4	12	65	48	54	69	64	40	10	43	37	35	2	54	20	32	7	47	50	38	63	1	45	49	59	30	4	44	38	61	3	60	71	16	36	0	13	45	41	23	19	7	51	25	9	20	67	14	15	66	68	26	69	
39	0	55	12	4	28	52	7	46	63	26	65	36	27	22	10	9	58	46	32	57	11	41	3	7	1	16	24	68	35	19	58	61	21	16	6	45	70	19	36	62	43	30	41	15	48	58	29	50	49	66	33	66	52	38	23	54	2	40	69	64	5	71	44	25	16	51	12	31	14	56	34	
5	37	7	27	30	12	54	6	62	66	46	71	63	32	24	65	36	8	4	40	38	3	30	59	43	28	19	23	44	22	60	48	52	12	16	26	24	14	33	11	0	17	33	67	47	50	56	21	1	61	56	39	10	29	42	50	52	56	15	41	19	69	33	68	8	45	18	49	55	63	2	70	
2	31	64	50	21	63	66	27	67	65	4	16	14	46	8	68	43	29	51	60	23	1	56	52	48	12	28	22	20	32	44	30	3	37	18	35	41	7	60	54	19	68	0	41	57	11	55	26	47	32	8	12	38	10	70	23	36	45	70	57	15	40	32	25	16	52	59	4	6	49	62	39	
54	59	17	41	20	16	9	66	69	26	8	49	45	24	3	19	0	13	21	14	60	1	47	23	51	50	34	7	44	21	65	29	32	11	15	55	55	37	53	55	69	12	52	62	48	6	31	69	28	58	37	39	63	10	68	64	67	33	4	43	5	2	17	42	40	61	29	25	26	36	34	46	
5	32	57	52	47	26	1	15	14	43	51	30	4	0	23	3	50	45	65	64	46	38	49	25	34	37	68	56	70	39	48	2	5	42	5	52	61	26	17	24	63	20	57	67	20	26	19	69	66	33	11	44	57	60	13	15	26	8	22	41	54	17	55	9	71	10	12	61	36	30	35	40	
39	10	31	69	55	64	9	45	15	18	36	21	4	43	54	48	65	12	14	53	27	16	0	45	24	4	38	56	48	2	18	33	41	71	28	21	63	44	12	25	8	52	68	23	40	65	17	34	2	37	28	58	57	35	28	26	62	11	7	59	42	48	18	4	47	70	51	59	61	65	32	1	
64	47	47	28	41	66	67	69	51	25	55	30	5	27	3	16	63	18	1	29	14	24	44	7	43	39	15	31	34	65	36	23	37	11	59	22	3	70	20	58	42	17	31	67	51	40	10	37	0	31	71	18	60	61	46	49	26	61	8	5	57	49	54	20	2	55	45	11	53	9	13	35	
24	61	25	6	26	35	58	45	3	57	14	10	66	59	52	19	67	11	41	43	56	22	12	65	8	7	21	0	13	46	29	59	37	70	67	19	51	52	3	8	63	31	27	54	39	28	23	36	44	5	30	50	42	71	67	47	18	17	2	49	16	33	38	64	47	55	14	33	61	31	40	0	
22	28	61	70	64	36	60	46	59	27	28	35	46	23	36	66	62	39	53	10	6	44	19	7	32	39	52	41	21	45	42	49	15	32	48	8	11	55	56	69	20	24	31	66	68	64	4	2	51	71	30	0	42	53	8	17	34	3	58	57	63	25	50	5	1	18	14	13	15	12	25	38	
56	60	29	66	68	38	70	63	37	20	64	17	12	9	41	55	11	18	35	21	50	23	29	66	49	65	2	4	14	27	46	0	28	1	69	44	59	3	25	35	25	32	58	47	52	14	43	5	62	14	34	31	47	6	21	39	13	50	45	41	18	8	60	71	32	53	40	10	57	6	54	24	
57	44	13	48	67	54	4	49	19	53	33	64	62	0	29	10	60	14	61	11	32	44	26	58	42	58	22	39	15	18	68	21	69	31	1	9	35	8	7	51	64	56	46	4	2	22	37	70	41	28	29	15	20	55	27	62	66	49	38	34	15	47	52	36	6	2	43	40	12	70	22	25	
57	19	33	9	63	14	24	50	43	71	16	12	3	43	6	70	42	41	48	62	20	49	39	47	54	30	18	17	28	59	43	32	24	21	54	15	35	8	10	22	7	23	34	11	67	39	26	53	27	2	60	65	69	28	37	51	56	0	68	30	61	36	4	13	5	58	46	38	66	52	63	0	
2	34	20	9	18	49	69	48	0	54	61	69	23	21	65	25	22	58	56	29	36	62	39	41	44	11	26	60	9	32	3	13	4	30	47	30	27	66	8	28	68	15	40	17	43	34	53	16	24	58	55	12	69	42	67	64	6	37	49	19	5	57	63	13	33	37	51	1	52	7	45	46	
26	18	5	23	66	6	50	36	65	55	60	7	47	0	0	62	41	71	31	52	58	40	4	38	24	3	41	12	10	15	68	69	67	2	21	63	16	20	48	33	22	35	43	18	59	46	26	24	44	70	26	49	38	53	17	14	57	11	34	13	56	32	26	51	54	61	63	8	26	37	44	9	
24	19	36	15	12	0	70	6	11	30	57	53	14	34	7	20	68	70	54	1	37	21	52	41	28	59	48	63	39	43	3	65	61	55	31	23	56	31	42	4	69	50	9	31	13	44	2	29	44	60	34	22	16	40	65	51	27	58	63	10	38	18	25	49	8	62	5	17	25	65	47	46	
47	60	27	11	54	32	41	43	39	28	23	68	70	18	68	29	31	64	62	0	32	25	49	42	18	6	15	2	3	66	46	53	4	24	71	8	56	61	55	50	22	10	48	18	50	62	0	16	5	9	34	37	36	13	35	59	37	52	64	39	67	58	45	17	13	43	26	21	56	30	6	12	
45	1	57	46	71	0	9	5	12	48	62	58	64	47	64	55	49	60	24	43	52	7	63	68	3	37	18	67	1	24	22	69	53	11	44	53	13	59	4	50	34	14	29	51	64	26	28	41	35	9	16	33	36	27	32	42	16	5	38	20	56	69	19	31	23	15	30	61	20	39	40	8	
11	33	16	4	6	66	55	65	10	23	37	51	71	20	29	25	26	14	64	28	31	22	2	1	56	47	17	11	38	59	44	41	31	53	61	52	46	40	42	49	69	67	42	63	7	2	9	47	38	70	8	59	33	11	0	30	67	19	54	45	17	20	27	58	62	4	36	33	57	15	23	50	
1	59	40	25	70	61	7	31	67	10	29	19	18	30	63	34	44	43	67	66	54	11	53	42	41	19	6	12	35	24	63	39	17	26	0	15	8	9	51	21	23	3	48	62	52	58	14	36	13	37	27	65	49	16	49	28	45	60	47	71	21	38	54	46	2	56	5	33	4	69	57	31	
2	39	31	66	21	60	24	34	14	69	50	4	17	23	30	62	4	19	0	45	59	58	29	70	28	35	27	32	33	8	10	61	48	42	50	12	36	18	47	67	15	21	16	48	39	65	50	64	11	53	54	4	26	9	0	71	43	46	57	7	56	63	3	38	44	67	54	24	13	37	20	39	
64	34	29	45	23	2	54	48	60	26	57	2	28	69	21	16	41	70	39	35	71	43	17	44	36	68	11	67	58	30	51	62	7	4	42	50	8	14	22	6	63	15	9	33	10	56	55	60	51	13	12	51	0	32	37	38	47	49	46	39	24	17	19	30	25	66	4	59	20	27	65	1	
41	13	55	0	65	29	51	38	43	10	31	64	62	11	41	45	60	13	13	9	47	48	58	3	35	63	71	2	34	56	22	25	20	5	26	7	33	23	66	24	49	40	16	36	53	60	16	38	21	44	67	70	27	69	19	6	59	12	28	36	18	46	8	30	51	49	57	31	3	68	0	53	
29	25	37	11	37	68	71	54	49	64	68	10	60	7	44	63	48	65	50	59	46	57	33	45	33	41	14	53	23	31	33	66	67	17	4	26	12	4	27	1	18	24	42	21	61	1	37	27	14	8	43	0	13	19	61	52	58	3	36	32	46	16	22	55	37	56	29	70	6	9	20	51	
43	55	22	35	9	54	14	27	16	52	48	29	3	38	12	6	61	67	42	32	12	17	36	68	20	70	10	48	11	32	25	4	38	46	55	66	50	2	41	70	57	21	29	7	58	65	18	51	62	60	32	24	27	15	40	46	29	53	26	63	37	1	0	23	64	4	19	44	7	59	44	69	
33	31	26	17	25	50	18	41	43	1	63	9	16	39	60	70	40	14	64	15	42	8	45	35	13	59	6	29	70	5	49	32	53	0	65	4	51	35	57	37	38	52	48	69	28	55	68	6	12	61	27	55	3	11	10	19	21	23	66	20	47	44	67	21	58	61	46	54	24	29	34	2	
8	6	1	51	5	69	9	24	10	36	0	12	49	16	48	71	53	42	41	29	30	37	66	34	43	39	16	15	67	44	21	23	61	34	18	68	32	26	19	54	70	33	60	62	59	57	62	45	46	50	22	24	31	13	52	3	62	14	19	7	55	47	28	62	11	38	58	56	3	27	40	2	
68	45	66	58	29	1	31	17	69	65	35	27	17	34	47	13	48	8	16	50	55	59	38	62	37	48	63	40	12	28	60	10	3	57	69	54	6	51	0	6	39	60	33	64	44	11	9	23	19	45	15	24	32	4	29	5	56	25	52	14	69	36	26	19	40	42	19	53	19	42	1	67	
37	62	8	13	27	22	54	44	11	71	15	45	3	45	51	7	18	48	28	33	24	67	57	9	39	3	5	65	49	12	1	32	70	10	41	22	40	36	2	47	35	20	25	56	0	16	59	34	60	29	62	26	21	43	30	55	64	31	61	38	58	6	69	53	14	51	67	50	18	17	42	66	
25	51	42	43	66	44	71	69	61	55	18	23	46	54	22	36	34	9	68	14	11	10	62	39	53	2	32	16	14	70	3	51	0	57	26	66	34	45	12	24	47	27	62	21	31	13	50	59	38	65	8	60	1	16	29	7	37	55	20	48	3	40	49	5	30	6	18	58	62	27	33	40	
68	17	57	19	23	55	27	0	43	56	61	71	3	23	4	23	33	32	21	34	6	8	38	49	20	10	35	16	27	15	6	45	62	66	9	36	46	62	62	40	41	0	39	68	29	70	44	5	52	12	67	10	29	59	65	13	2	52	46	31	18	58	23	14	54	37	59	50	51	48	42	22	
1	38	42	33	57	27	53	40	52	49	6	21	41	68	45	43	0	32	30	19	22	71	50	25	57	64	26	59	64	10	23	66	4	8	29	60	46	35	50	36	23	56	67	17	7	69	13	18	31	1	61	54	11	44	12	9	61	61	5	54	14	39	48	16	1	33	28	47	19	14	37	70	
27	57	19	51	53	54	3	20	55	0	8	3	71	47	30	66	58	49	1	5	43	2	32	59	55	67	64	9	34	38	6	64	24	48	62	10	40	70	37	43	12	69	67	11	60	45	23	50	41	24	60	33	31	21	21	17	38	13	35	14	52	63	6	29	42	18	46	26	16	28	15	36	
28	35	68	20	5	24	18	67	68	8	32	31	54	58	68	39	22	48	56	24	44	11	56	33	38	46	4	55	2	27	40	50	62	52	15	12	21	34	10	19	43	59	65	41	63	6	0	8	60	60	49	30	71	50	3	36	26	12	37	47	42	17	29	45	66	64	1	16	23	14	52	6	
70	63	42	58	69	46	13	55	51	7	27	48	59	30	29	28	68	67	6	49	24	52	23	22	35	43	55	8	63	49	17	5	38	65	9	34	62	39	40	36	52	18	33	36	59	2	2	1	15	26	54	40	12	25	14	0	4	16	9	11	70	44	30	61	57	47	45	66	20	19	32	21	
41	12	58	48	24	14	0	54	43	52	50	9	25	69	19	34	31	51	61	47	26	30	37	35	23	32	27	69	5	2	17	58	22	33	53	6	49	54	63	42	45	67	66	21	13	39	54	46	19	9	43	8	37	28	40	69	63	16	67	3	18	36	63	62	6	11	15	4	1	28	57	60	
34	10	23	54	59	36	50	3	40	19	29	8	61	17	25	58	47	49	71	12	10	14	7	33	21	51	38	23	2	53	17	63	65	47	37	40	1	3	68	67	26	42	15	9	66	45	6	29	28	5	44	64	21	70	16	51	43	0	13	69	54	34	57	60	20	31	39	45	62	56	32	27	
18	44	51	4	15	61	33	61	17	22	46	36	19	13	28	3	13	58	69	7	22	65	6	57	38	42	27	25	24	58	49	53	35	50	63	71	45	39	60	64	68	55	47	29	0	26	34	30	15	48	53	52	39	65	39	31	36	21	2	8	11	1	12	65	55	5	9	32	69	20	43	10	
8	32	47	30	57	30	61	17	5	49	0	70	43	67	34	27	15	40	55	46	58	68	42	45	18	51	6	36	69	56	47	21	26	37	50	24	1	37	43	10	7	61	24	65	54	71	41	13	53	15	58	39	27	22	1	64	14	33	22	12	27	11	35	52	63	4	19	65	60	3	19	9	
9	44	21	55	42	49	20	37	14	71	67	37	39	3	27	50	30	61	9	0	1	53	48	57	8	17	69	59	24	23	19	29	55	36	33	45	16	64	15	43	64	11	26	47	32	66	30	6	54	39	7	5	41	2	63	45	21	62	52	51	11	70	28	18	33	4	58	59	67	25	33	11	
32	1	63	5	70	23	14	57	0	20	63	43	39	71	35	56	10	18	37	39	17	6	51	69	13	66	58	11	9	36	39	59	37	28	6	49	45	24	34	63	51	42	47	20	54	3	19	67	25	50	30	51	2	29	46	16	33	48	44	60	27	3	61	62	31	68	55	20	12	15	26	8	
66	64	38	42	1	54	50	31	49	7	27	55	46	5	12	8	0	55	64	16	60	43	20	34	58	6	51	71	35	16	16	27	13	63	22	29	70	11	14	47	39	53	37	36	9	57	43	10	61	61	48	3	59	21	39	43	33	41	67	19	68	31	4	26	25	29	1	24	68	15	23	52	
23	1	28	40	10	22	69	0	18	70	3	23	28	63	9	14	55	21	38	53	60	46	17	39	26	36	71	43	57	50	30	26	52	56	65	2	11	13	20	45	11	42	68	37	51	4	64	33	44	31	14	32	18	46	67	49	5	16	34	6	62	59	35	58	60	46	7	66	54	23	40	7	
12	50	55	58	2	48	18	43	21	30	7	40	19	17	31	26	32	61	46	37	68	11	27	54	69	49	69	66	8	52	2	15	36	10	21	38	1	43	32	28	21	52	13	45	2	63	16	51	57	65	38	5	25	66	59	21	62	9	20	71	60	41	35	29	64	56	13	0	34	47	42	5	
30	63	53	57	61	69	38	64	11	6	12	38	24	3	7	17	26	50	33	21	36	15	66	28	2	9	30	55	5	25	62	42	16	57	46	20	70	8	27	10	30	48	67	0	65	4	38	23	54	19	42	18	28	34	68	55	51	52	37	59	0	42	49	34	46	13	60	42	41	13	71	21	
55	65	44	49	19	6	70	16	28	56	51	3	25	50	58	18	30	45	20	47	35	61	13	1	22	69	60	9	33	4	34	36	2	15	10	43	22	28	54	63	13	40	0	53	36	59	71	57	48	20	39	8	32	62	30	66	7	16	4	41	22	52	66	45	68	25	11	42	64	12	38	27	
50	55	7	6	58	7	12	36	47	65	61	23	59	19	35	67	54	43	51	1	40	63	64	38	17	0	22	28	13	70	56	5	49	60	31	52	15	44	30	3	34	20	41	37	53	71	48	29	41	26	31	27	11	24	2	45	39	25	69	68	21	66	18	9	57	46	4	10	15	33	13	62	
65	52	17	36	51	68	68	24	27	39	54	45	61	57	23	42	13	43	57	55	31	71	63	11	60	67	43	0	34	59	5	24	53	22	1	47	45	70	16	19	35	14	9	49	15	48	29	39	12	31	19	2	28	24	29	17	38	6	36	7	8	50	41	64	19	62	56	9	4	3	33	65	
23	54	55	66	44	20	36	13	58	6	14	42	38	48	10	12	4	69	37	16	61	23	21	29	16	9	45	40	26	29	31	2	15	16	70	6	55	53	19	60	59	32	46	43	25	2	1	35	0	40	51	8	68	5	39	26	28	32	71	62	64	47	65	21	66	10	34	49	63	51	57	49	
28	31	36	54	35	39	20	49	10	18	59	22	23	30	1	2	63	0	67	52	70	5	26	59	13	58	55	7	56	41	3	16	25	43	21	66	19	65	45	48	12	37	6	57	17	8	67	11	28	62	15	23	14	42	33	32	51	37	40	59	34	46	9	64	27	49	4	71	44	53	47	67	
47	4	1	16	34	0	28	65	6	64	36	27	60	22	7	44	65	59	55	31	55	68	42	11	69	53	26	48	57	5	61	51	17	9	63	52	14	37	62	39	35	48	21	38	71	28	32	7	32	19	43	18	11	19	46	24	15	1	3	70	30	9	50	45	23	41	40	58	13	53	24	67	
26	63	38	46	19	71	58	54	12	30	13	47	67	65	2	6	68	21	22	28	38	3	17	62	64	8	65	20	61	17	14	35	29	1	9	70	0	68	53	31	48	14	7	58	10	26	10	24	52	38	3	33	57	44	45	49	50	43	14	60	5	35	23	42	54	38	33	56	51	35	32	25	
53	46	9	7	13	21	60	11	3	61	56	67	31	25	63	29	69	6	12	17	65	46	1	50	22	41	32	3	18	10	53	20	2	71	37	19	44	22	46	52	35	24	51	8	0	41	45	15	70	3	43	63	53	49	37	25	36	13	57	61	34	39	33	40	58	16	67	28	66	59	25	30	
27	5	42	33	68	30	57	66	44	46	56	45	38	43	2	3	64	5	13	23	48	47	14	32	71	24	10	9	15	40	38	49	69	27	31	65	70	37	4	61	16	11	33	58	55	60	12	52	0	22	21	67	20	62	26	36	19	62	50	54	29	35	53	25	1	18	41	17	59	51	8	7	
68	69	11	71	61	35	55	3	4	31	0	36	16	52	14	63	46	11	49	23	59	33	57	63	51	32	27	61	29	41	7	20	36	33	19	39	65	18	58	7	70	1	66	38	54	6	22	45	26	9	67	30	48	50	13	43	23	46	28	52	25	59	14	1	10	43	56	20	5	42	40	16	
38	16	55	36	50	13	14	12	35	10	48	22	5	7	68	51	0	40	23	19	20	47	44	59	31	20	6	59	66	63	2	53	32	2	33	29	27	62	57	71	14	51	43	33	64	58	9	67	45	64	38	1	59	8	4	16	41	37	26	56	29	41	54	69	70	11	24	24	16	27	46	48	
13	23	32	8	10	68	22	52	7	56	5	70	4	34	38	60	2	0	43	36	55	29	46	53	62	27	21	20	58	13	16	23	46	65	42	57	58	67	62	71	2	19	12	26	46	46	18	51	50	62	37	40	39	35	27	45	61	65	16	1	8	31	25	54	41	15	68	33	11	5	44	30	
47	10	59	43	61	0	44	47	14	7	30	68	45	4	51	54	70	12	56	25	45	22	31	33	38	49	13	63	66	60	25	39	16	9	4	2	28	50	61	41	67	19	37	57	22	31	35	39	42	17	6	27	55	53	58	18	24	65	10	36	71	51	68	15	0	20	34	29	8	21	64	2	
50	43	52	2	19	14	54	5	44	8	30	26	55	33	57	21	22	65	55	39	61	71	67	62	15	28	16	24	46	28	40	32	19	26	48	38	58	49	40	50	4	16	9	58	47	67	31	18	13	34	7	1	34	3	12	64	34	45	37	25	6	11	0	23	53	66	10	60	63	70	40	69	
17	70	5	13	68	45	25	22	13	32	39	59	55	50	56	30	26	38	9	49	0	23	8	3	21	29	59	32	27	46	48	70	44	58	12	65	35	59	18	1	41	66	63	27	47	68	2	24	51	10	15	53	32	36	56	10	6	67	64	54	43	42	51	40	31	16	36	19	7	59	20	3	
63	29	32	61	51	55	15	32	10	53	39	70	22	46	21	48	41	14	28	37	69	37	13	26	56	57	2	7	68	45	9	52	8	67	58	4	47	20	61	2	1	23	71	42	0	17	15	66	31	54	24	25	35	65	6	19	43	11	48	34	59	59	30	12	50	35	27	40	63	18	44	5	
64	58	50	9	4	16	1	60	15	48	20	52	34	42	1	29	56	65	6	58	51	43	18	45	31	67	33	17	19	28	38	30	11	36	37	22	55	41	8	0	35	44	71	24	23	20	47	26	14	57	31	13	49	63	62	4	60	40	38	27	66	9	52	6	68	25	46	52	11	3	70	69	
53	71	22	20	18	69	42	29	2	2	47	52	63	57	8	0	28	61	26	40	9	11	70	6	45	44	4	11	50	1	10	45	15	25	65	31	36	35	14	39	56	13	32	66	64	58	66	37	49	34	27	54	60	24	4	33	68	21	43	61	23	47	38	55	19	29	16	59	17	50	41	7	
56	8	17	71	66	15	51	37	67	10	36	51	45	57	19	60	9	13	48	41	5	21	26	35	1	59	25	18	33	69	32	40	21	48	38	16	13	38	3	4	69	58	54	42	44	23	31	53	46	30	42	48	55	2	33	7	63	68	24	28	10	10	6	27	62	64	60	0	29	64	20	46	
54	22	23	26	47	4	29	42	42	1	40	45	19	6	52	11	2	18	65	33	30	7	62	38	19	53	60	61	62	3	55	40	30	4	15	19	7	67	70	58	10	56	34	37	69	25	71	12	50	64	45	24	17	36	68	44	35	50	48	39	0	32	27	49	57	65	16	9	58	28	12	14	
8	62	68	3	20	65	21	11	4	64	40	41	47	49	11	29	31	7	66	48	39	27	28	24	17	44	54	22	0	68	53	36	61	52	37	9	50	5	30	2	18	16	46	10	68	63	42	31	23	58	26	60	34	55	34	51	45	14	19	66	13	0	33	6	57	14	38	56	25	68	59	43	
14	52	58	14	69	35	65	17	42	19	27	2	23	61	1	12	25	18	10	60	45	63	0	31	8	55	36	39	54	46	6	20	29	11	53	47	67	70	63	37	40	22	40	5	33	42	24	57	4	56	48	49	71	68	26	7	51	62	66	58	50	21	27	30	44	34	3	38	31	12	16	9	
39	59	24	6	42	64	11	66	3	8	45	1	4	19	26	7	28	41	12	15	63	35	43	51	1	69	29	49	16	54	13	5	57	30	21	43	46	27	40	49	33	30	64	56	58	25	59	17	68	66	46	10	52	36	61	71	34	21	46	70	19	62	0	9	38	23	53	18	55	37	14	30	
7	12	21	63	56	24	27	67	39	1	4	38	44	11	36	27	50	32	25	70	36	26	23	2	47	22	40	46	62	68	13	66	7	45	57	3	16	30	69	52	31	20	14	17	27	61	42	0	18	10	18	49	34	40	54	4	58	35	65	48	33	4	58	53	64	60	55	9	15	50	71	43	
59	7	66	28	65	43	42	17	47	62	3	12	21	70	26	29	19	15	14	2	38	10	43	34	69	20	54	9	13	53	60	24	11	55	63	15	51	56	45	37	47	51	50	29	47	33	64	24	8	35	32	0	41	22	36	40	58	18	3	22	26	67	61	39	5	6	1	56	67	46	31	71	
43	42	36	45	24	46	28	34	14	58	48	65	23	17	54	33	60	62	61	27	57	2	15	10	28	19	0	24	21	52	41	59	40	0	51	55	46	5	37	6	12	13	70	49	44	4	7	50	67	17	22	71	20	38	9	55	69	32	31	15	7	64	26	62	65	3	68	53	30	35	10	39	
63	25	12	53	30	40	47	24	61	70	23	16	49	55	6	46	5	52	65	32	41	27	20	56	48	15	58	0	69	68	58	57	17	14	50	50	58	22	2	62	34	43	18	9	21	42	3	28	19	7	63	67	36	26	66	8	45	43	10	38	34	11	37	0	29	13	54	30	39	71	33	4	
58	67	34	8	39	37	55	4	49	62	13	12	16	2	22	6	48	57	45	27	15	9	30	64	43	24	38	9	41	70	33	25	67	69	56	54	51	41	60	27	50	3	60	11	22	32	19	18	35	65	66	52	21	44	46	70	0	14	26	59	31	7	17	46	20	1	27	4	63	36	52	40	
65	40	57	13	6	19	56	39	15	46	24	66	22	17	66	38	30	31	28	71	43	48	41	0	1	18	6	69	62	66	49	70	53	51	10	61	2	9	44	31	63	20	41	27	36	54	3	22	16	55	34	11	45	26	12	46	51	29	63	59	37	59	49	21	31	6	25	58	14	5	35	4	
49	13	38	32	68	60	64	28	43	47	45	18	3	55	13	58	34	1	61	8	64	41	28	46	48	4	26	66	26	13	12	1	25	69	56	43	53	63	71	40	30	59	57	35	41	70	37	19	16	22	24	20	7	0	67	51	5	38	61	31	51	17	35	23	11	32	9	10	21	6	50	53	
7	50	31	59	58	68	8	22	40	32	47	45	35	35	21	41	15	25	18	63	44	70	38	71	30	48	8	54	62	4	37	1	65	67	61	3	11	1	24	51	53	65	20	14	49	57	0	60	10	19	5	69	32	43	13	63	12	23	52	6	45	29	26	55	28	16	56	42	39	27	32	16	
37	52	48	16	56	49	4	12	14	26	10	46	70	24	62	7	65	35	29	52	69	58	54	40	23	36	25	57	11	63	2	50	61	71	12	43	47	34	60	6	68	19	1	65	39	64	22	50	45	55	31	43	58	30	20	5	21	42	67	28	31	18	27	38	16	41	15	9	7	0	33	3	
38	42	18	10	49	39	7	29	41	54	20	28	21	34	35	39	25	48	69	5	61	32	46	25	18	57	35	31	11	71	50	44	55	64	64	52	51	70	8	17	53	24	43	22	3	6	56	29	67	0	33	57	47	2	12	61	8	60	37	13	59	13	1	63	27	68	45	4	13	64	23	16	
24	8	36	44	13	41	65	30	43	26	14	12	47	46	25	53	34	57	60	39	16	63	31	44	1	21	48	19	14	5	33	54	18	6	16	49	51	2	67	8	50	28	38	11	64	57	59	39	41	61	71	55	68	52	35	69	61	21	32	23	28	0	65	37	10	2	27	70	6	19	2	56	
51	54	0	61	30	2	19	16	67	32	9	0	24	36	11	28	60	63	49	21	65	35	4	11	39	22	8	50	61	26	40	59	13	68	43	52	71	14	16	5	56	44	6	10	18	38	47	20	27	23	69	34	14	3	58	66	48	69	64	55	25	29	37	41	46	30	41	44	53	6	56	33	
58	16	1	24	5	65	46	35	41	63	10	56	18	13	67	69	12	54	71	56	37	42	49	18	23	26	60	8	36	70	62	27	28	13	51	30	7	46	20	65	59	44	0	9	54	67	6	15	51	21	2	22	11	50	53	31	25	48	43	64	60	33	39	38	45	39	3	4	32	34	17	29	
9	16	37	71	11	61	11	10	8	31	56	17	13	39	0	44	34	47	58	50	27	41	14	21	7	34	48	51	1	64	19	15	23	5	30	39	67	48	68	21	20	53	62	37	33	64	25	69	55	6	63	26	52	4	54	2	42	23	70	46	32	18	3	60	27	36	45	42	29	59	66	56	
